id,url,title,pagerank,document,total_words,unique_words,top_words,top_tfidf,avg_tfidf,final_score
19,https://vnexpress.net/cam-nang-du-lich-cu-lao-cham-4751193.html,Cẩm nang du lịch Cù Lao Chàm,0.000903010207742674,19.txt,1212.0,565.0,"cù_lao_chàm, cù_lao, đảo, chàm, biển, bãi, đồng, du_khách, du_lịch, hòn","cù_lao_chàm, chàm, cù_lao, đảo, bãi",0.0022159168252976333,0.0018220448400311454
20,https://vnexpress.net/cam-nang-du-lich-chau-doc-4733356.html,Cẩm nang du lịch Châu Đốc,0.000903010207742674,20.txt,1519.0,727.0,"châu_đốc, cá, núi, món, du_khách, sam, miền, mắm, an_giang, đường","châu_đốc, sam, thốt_nốt, mắm, cá",0.002718412444928028,0.0021737917737724216
21,https://vnexpress.net/cam-nang-du-lich-can-gio-4673430.html,Cẩm nang du lịch Cần Giờ,0.003948318002285978,21.txt,1141.0,553.0,"rừng, khu, du_khách, du_lịch, tp, đồng, đảo, hcm, ảnh, chim","rừng, vàm_sát, sác, dơi, đảo",0.0029790322249917517,0.0032698179581800197
22,https://vnexpress.net/cam-nang-du-lich-cu-lao-xanh-4598306.html,Cẩm nang du lịch Cù Lao Xanh,0.00681709459517545,22.txt,804.0,453.0,"đảo, xanh, cù_lao, biển, du_khách, cù_lao_xanh, du_lịch, bãi, hải_đăng, quy_nhơn","cù_lao, cù_lao_xanh, đảo, xanh, hải_đăng",0.0023235540023413036,0.0036716161801915474
23,https://vnexpress.net/cam-nang-du-lich-co-to-4478268.html,Cẩm nang du lịch Cô Tô,0.006098726601915205,23.txt,1337.0,622.0,"đảo, tô, biển, bãi, đi, du_khách, ảnh, tàu, huyện, bão","tô, đảo, bãi, biển, bão",0.0022250268367496133,0.0033871367662992907
24,https://vnexpress.net/cam-nang-du-lich-ca-mau-4447395.html,Cẩm nang du lịch Cà Mau,0.006019379652219114,24.txt,1649.0,706.0,"cà_mau, rừng, cá, du_khách, đồng, nghiệm, du_lịch, trải, km, đường","cà_mau, ong, rừng, đất_mũi, bồn",0.002787051792713671,0.003756750150565304
25,https://vnexpress.net/cam-nang-du-lich-cao-bang-4445913.html,Cẩm nang du lịch Cao Bằng,0.0,25.txt,1593.0,792.0,"giốc, núi, thác, đi, du_khách, mùa, đẹp, km, đường, đồng","giốc, thác, hạt_dẻ, thác_bản, núi",0.003195391139559113,0.002236773797691379
26,https://vnexpress.net/cam-nang-du-lich-con-dao-4445727.html,Cẩm nang du lịch Côn Đảo,0.004239771289830244,26.txt,1396.0,656.0,"côn_đảo, biển, đảo, đi, du_khách, đồng, bãi, du_lịch, tàu, hòn","côn_đảo, đảo, biển, rùa, trứng",0.0025954490118833724,0.0030887456952674334
27,https://vnexpress.net/cam-nang-du-lich-cat-ba-4136515.html,Cẩm nang du lịch Cát Bà,0.0023805659404488345,27.txt,1149.0,516.0,"đồng, cát_bà, du_khách, đảo, phà, giá, bến, cát, di_chuyển, vé","cát_bà, phà, đồng, đảo, du_khách",0.002362137285999078,0.0023676658823340046
28,https://vnexpress.net/cam-nang-du-lich-can-tho-3801041.html,Cẩm nang du lịch Cần Thơ,0.001670571051643378,28.txt,1682.0,801.0,"cần_thơ, du_khách, đồng, đi, sông, cá, chợ_nổi, bánh, du_lịch, miền","cần_thơ, chợ_nổi, hủ_tiếu, du_khách, bánh",0.0033164236203063573,0.0028226678497074633
29,https://vnexpress.net/cam-nang-du-lich-mot-ngay-kham-pha-dia-dao-cu-chi-4873164.html,Cẩm nang du lịch Địa đọa Củ Chi,0.003948318002285978,29.txt,1489.0,590.0,"địa_đạo, củ_chi, du_khách, tham_quan, đường_hầm, khu_vực, hệ_thống, hầm, tp, món","địa_đạo, củ_chi, đường_hầm, hầm, thép",0.00271475237633909,0.0030848220641231565
30,https://vnexpress.net/cam-nang-du-lich-dong-nai-4811218.html,Cẩm nang du lịch Đồng Nai,0.006019379652219114,30.txt,1754.0,825.0,"du_lịch, đồng_nai, du_khách, khu, đồng, vườn, rừng, tp, hồ, cát_tiên","biên_hòa, đồng_nai, bưởi, cát_tiên, cao_su",0.003270556572206353,0.004095203496210181
31,https://vnexpress.net/cam-nang-du-lich-dien-bien-4687746.html,Cẩm nang du lịch Điện Biên,0.002207350333286375,31.txt,1962.0,845.0,"điện_biên, điện_biên_phủ, du_khách, đồi, hầm, đồng, a1, chiến_thắng, đi, món","điện_biên_phủ, điện_biên, a1, hầm, chiến_thắng",0.0027571111637458108,0.00259218291460798
32,https://vnexpress.net/cam-nang-du-lich-dong-thap-4685835.html,Cẩm nang du lịch Đồng Tháp,0.000903010207742674,32.txt,1431.0,685.0,"hoa, du_khách, sen, đồng_tháp, làng, mùa, sa_đéc, đồng, chùa, du_lịch","cao_lãnh, sa_đéc, đồng_tháp, sen, quýt",0.002721595905589078,0.0021760201962351565
33,https://vnexpress.net/cam-nang-du-lich-dak-nong-4650407.html,Cẩm nang du lịch Đắk Nông,0.0,33.txt,1977.0,887.0,"đăk, nông, thác, du_lịch, huyện, rừng, tà_đùng, thành_phố, gia_nghĩa, núi_lửa","đăk, nông, gia_nghĩa, núi_lửa, tà_đùng",0.002402445210007975,0.0016817116470055824
34,https://vnexpress.net/cam-nang-du-lich-dong-van-4641450.html,Cẩm nang du lịch Đồng Văn,0.006019379652219114,34.txt,1575.0,745.0,"đồng_văn, hà_giang, đi, đá, đường, du_khách, đồng, bắc, nằm, đẹp","đồng_văn, hà_giang, tẩu, tam_giác, mạch",0.0027268973940944644,0.003714642071531859
35,https://vnexpress.net/cam-nang-du-lich-dai-lai-4609900.html,Cẩm nang du lịch Đại Lải,0.004451693940736058,35.txt,671.0,326.0,"đại_lải, hồ, du_lịch, khu, vĩnh_phúc, đảo, du_khách, đồng, resort, đi","đại_lải, flamingo, vĩnh_phúc, hồ, trâu",0.0019259149978386643,0.0026836486807078823
36,https://vnexpress.net/cam-nang-du-lich-den-hung-4595429.html,Cẩm nang du lịch Đền Hùng,0.006019379652219114,36.txt,1525.0,682.0,"hùng, đền, âm_lịch, giỗ, núi, phú_thọ, tổ, vương, thờ, vua","hùng, đền, giỗ, âm_lịch, vương",0.002268155558026977,0.003393522786284618
37,https://vnexpress.net/cam-nang-du-lich-da-nang-4470111.html,Cẩm nang du lịch Đà Nẵng,0.0087807951854633,37.txt,3060.0,1278.0,"đà_nẵng, đường, du_khách, thành_phố, ảnh, cầu, biển, đồng, du_lịch, món","đà_nẵng, nam_ô, sơn_trà, bán_đảo, hải_vân",0.003794164884154607,0.005290153974547214
38,https://vnexpress.net/cam-nang-du-lich-da-lat-4455699.html,Cẩm nang du lịch Đà Lạt,0.00109490041871785,38.txt,918.0,558.0,"đà_lạt, du_khách, đồng, cà_phê, mùa, đi, vườn, gà, du_lịch, tham_quan","đà_lạt, cà_phê, du_khách, đồng, gà",0.0027129872580405686,0.002227561206243753
39,https://vnexpress.net/cam-nang-du-lich-dak-lak-4453797.html,Cẩm nang du lịch Đăk LăK,0.006019379652219114,39.txt,1773.0,760.0,"voi, lăk, đồng, rừng, du_lịch, đăk, thác, hồ, buôn_ma_thuột, đi","lăk, voi, đăk, buôn_ma_thuột, dray",0.002674217835659561,0.003677766380627427
40,https://vnexpress.net/cam-nang-du-lich-dinh-doc-lap-4875331.html,Cẩm nang du lịch Dinh độc lập,0.003948318002285978,40.txt,1766.0,646.0,"mặc_định, dinh, phòng, tham_quan, hai, tổng_thống, tp, độc_lập, tầng, hcm","mặc_định, dinh, tổng_thống, phòng, độc_lập",0.0013130689042192456,0.0021036436336392653
41,https://vnexpress.net/cam-nang-du-lich-gia-lai-4668792.html,Cẩm nang du lịch Gia Lai,0.0,41.txt,1842.0,806.0,"gia_lai, pleiku, thác, du_khách, ảnh, nằm, hai, du_lịch, đường, đẹp","pleiku, gia_lai, phở, núi_lửa, thác",0.0027491294502478515,0.001924390615173496
42,https://vnexpress.net/cam-nang-du-lich-ha-tien-4745763.html,Cẩm nang du lịch Hà Tiên,0.0015264982758515728,42.txt,1258.0,649.0,"hà_tiên, du_khách, biển, món, nằm, đảo, tôm, du_lịch, đường, hòn","hà_tiên, hải_tặc, mũi_nai, du_khách, hủ_tiếu",0.0024974387994273275,0.002206156642354601
43,https://vnexpress.net/cam-nang-du-lich-ha-tinh-4742410.html,Cẩm nang du lịch Hà Tĩnh,0.0,43.txt,1519.0,725.0,"hà_tĩnh, biển, huyện, du_khách, đồng, xanh, đường, sông, món, núi","hà_tĩnh, thiên_cầm, hồng_lĩnh, biển_thiên_cầm, ram",0.002997556714460543,0.00209828970012238
44,https://vnexpress.net/cam-nang-du-lich-ho-ba-be-4650105.html,Cẩm nang du lịch Hồ Ba Bể,0.006019379652219114,44.txt,1062.0,508.0,"hồ, bể, bắc_kạn, du_lịch, du_khách, đi, m, thuyền, đồng, hai","bể, hồ, bắc_kạn, tày, độc_mộc",0.002175854059455637,0.00332891173728468
45,https://vnexpress.net/cam-nang-du-lich-hai-duong-4462664.html,Cẩm nang du lịch Hải Dương,0.0,45.txt,1991.0,999.0,"hải_dương, ảnh, chùa, xã, núi, hoa, đi, làng, đậu_xanh, mùa","hải_dương, đậu_xanh, vải_thiều, bánh_gai, vải",0.0032475028702892606,0.0022732520092024824
46,https://vnexpress.net/cam-nang-du-lich-hoa-binh-4462526.html,Cẩm nang du lịch Hòa Bình,0.006019379652219114,46.txt,1347.0,675.0,"du_khách, hòa_bình, mùa, đồng, đường, lá, thịt, khu, nằm, đi","hòa_bình, cam, mai_châu, du_khách, thịt",0.0032051590231129126,0.004049425211844773
47,https://vnexpress.net/cam-nang-du-lich-ha-nam-4462234.html,Cẩm nang du lịch Hà Nam,0.006019379652219114,47.txt,1320.0,653.0,"hà_nam, chùa, cá, kho, núi, du_lịch, hà_nội, đồng, tam_chúc, bánh_cuốn","hà_nam, cá_rô, kho, bánh_cuốn, tam_chúc",0.0028143578623506206,0.0037758643993111686
48,https://vnexpress.net/cam-nang-du-lich-hai-phong-4462112.html,Cẩm nang du lịch Hải Phòng,0.001286790629693026,48.txt,1676.0,832.0,"hải_phòng, đồng, du_khách, du_lịch, hoa, cát_bà, đi, đảo, thành_phố, khu","hải_phòng, cát_bà, đồng, rươi, food",0.0032965903717838384,0.0026936504491565944
49,https://vnexpress.net/cam-nang-du-lich-ha-noi-4459188.html,Cẩm nang du lịch Hà Nội,0.00947114906877435,49.txt,2323.0,1080.0,"hà_nội, bún, phố, du_khách, quán, món, ảnh, cầu, hàng, đi","hà_nội, bún, phố, ca_trù, quán",0.0036326609365587136,0.005384207376223405
50,https://vnexpress.net/cam-nang-du-lich-ha-long-4457134.html,Cẩm nang du lịch Hạ Long,0.004663619641442032,50.txt,1773.0,850.0,"hạ_long, vịnh, du_khách, đồng, du_lịch, bãi, biển, khu, đi, tàu","hạ_long, vịnh, lật, đồng, bãi",0.0031729852308480704,0.0036201755540262587
51,https://vnexpress.net/cam-nang-du-lich-hoi-an-4446174.html,Cẩm nang du lịch Hội An,0.008374333563451375,51.txt,1629.0,734.0,"hội_an, đồng, cổ, phố, du_khách, hội, đi, giá, mùa, biển","hội_an, phố, cổ, đồng, hội",0.00302394912947811,0.004629064459670089
52,https://vnexpress.net/cam-nang-du-lich-ha-giang-4445788.html,Cẩm nang du lịch Hà Giang,0.006019379652219114,52.txt,1882.0,821.0,"hà_giang, đi, đường, đồng, đẹp, du_khách, đồng_văn, đèo, mèo, ảnh","hà_giang, đồng_văn, mèo, đi, tẩu",0.003144715881462549,0.004007115012689518
53,https://vnexpress.net/topic/du-lich-hung-yen-26085,Cẩm nang du lịch Hưng Yên,0.0,53.txt,721.0,342.0,"mặc_định, sống, hưng_yên, giáo_dục, kinh_doanh, doanh_nghiệp, tri_thức, awards, chính_sách, thị_trường","mặc_định, hưng_yên, tri_thức, awards, giáo_dục",0.000698771354091263,0.000489139947863884
54,https://vnexpress.net/topic/du-lich-hau-giang-26083,Cẩm nang du lịch Hậu Giang,0.0,54.txt,860.0,422.0,"mặc_định, hậu_giang, sống, giáo_dục, tp, kinh_doanh, doanh_nghiệp, tri_thức, awards, chính_sách","mặc_định, hậu_giang, tri_thức, awards, giáo_dục",0.0007771793784807506,0.0005440255649365254
55,https://vnexpress.net/cam-nang-du-lich-kien-giang-4764240.html,Cẩm nang du lịch Kiên Giang,0.0022005382041832004,55.txt,1645.0,756.0,"đảo, hòn, kiên_giang, rạch_giá, hà_tiên, phú_quốc, du_khách, đồng, biển, du_lịch","rạch_giá, kiên_giang, hà_tiên, đảo, hòn",0.0028350502761036365,0.0026446966545275057
56,https://vnexpress.net/cam-nang-du-lich-khanh-hoa-4759133.html,Cẩm nang du lịch Khánh Hòa,0.008780795185463304,56.txt,1475.0,707.0,"nha_trang, biển, du_khách, đảo, đồng, cam_ranh, hòn, khánh_hòa, đẹp, khu","nha_trang, cam_ranh, đảo, lết, khánh_hòa",0.002940913169902915,0.004692877774571031
57,https://vnexpress.net/cam-nang-du-lich-kon-tum-4718005.html,Cẩm nang du lịch Kon Tum,0.006019379652219114,57.txt,1202.0,577.0,"kon_tum, măng_đen, mùa, du_khách, du_lịch, đồng, măng, hai, tây_nguyên, lá","kon_tum, măng_đen, kon, măng, nhà_rông",0.0028305142607024233,0.0037871738781574305
58,https://vnexpress.net/cam-nang-du-lich-ky-co-4475856.html,Cẩm nang du lịch Kỳ Co,0.000903010207742674,58.txt,748.0,395.0,"co, kỳ, đi, biển, quy_nhơn, du_lịch, đảo, bãi, du_khách, ngắm","co, kỳ, quy_nhơn, nhơn_lý, cano",0.0021897603208178196,0.0018037352868952759
60,https://vnexpress.net/cam-nang-du-lich-long-an-4796307.html,Cẩm nang du lịch Long An,0.0,60.txt,1398.0,658.0,"long_an, du_lịch, du_khách, đồng, tp, hcm, huyện, khu, cá, miền","long_an, đồng_tháp_mười, thanh_long, tân_lập, khóm",0.0029154585686081078,0.002040820998025675
61,https://vnexpress.net/cam-nang-du-lich-lai-chau-4723675.html,Cẩm nang du lịch Lai Châu,0.0,61.txt,1253.0,621.0,"lai_châu, du_lịch, núi, suối, đồng, hồ, du_khách, đèo, đỉnh, m","lai_châu, kính, đèo, sin, suối",0.003002426587519487,0.0021016986112636408
62,https://vnexpress.net/cam-nang-du-lich-lao-cai-4697212.html,Cẩm nang du lịch Lào Cai,0.000903010207742674,62.txt,1601.0,724.0,"lào_cai, đỉnh, du_khách, chợ, đi, núi, sa_pa, đồng, mùa, fansipan","lào_cai, y_tý, fansipan, bắc_hà, sa_pa",0.002983002649501079,0.0023590049169735575
63,https://vnexpress.net/cam-nang-du-lich-lang-son-4660039.html,Cẩm nang du lịch Lạng Sơn,0.0,63.txt,1711.0,824.0,"lạng_sơn, du_lịch, đi, núi, mùa, du_khách, huyện, đỉnh, mẫu_sơn, đồng","lạng_sơn, mẫu_sơn, tam_thanh, băng, xúc_tiến",0.0028847417523055092,0.0020193192266138565
64,https://vnexpress.net/cam-nang-du-lich-lang-co-4625414.html,Cẩm nang du lịch Lăng Cô,0.004638671885597023,64.txt,995.0,481.0,"lăng_cô, đèo, hải_vân, đẹp, du_khách, huế, vịnh, đầm, km, nằm","lăng_cô, hải_vân, đèo, đầm, huế",0.001808139817421044,0.002657299437873838
65,https://vnexpress.net/cam-nang-du-lich-ly-son-4114764.html,Cẩm nang du lịch Lý Sơn,0.006019379652219114,65.txt,1210.0,539.0,"đảo, lý_sơn, biển, du_khách, đồng, bé, đi, vé, cảng, giá","lý_sơn, đảo, bé, cảng, biển",0.002111057797960809,0.0032835543542383003
66,https://vnexpress.net/cam-nang-du-lich-meo-vac-4654320.html,Cẩm nang du lịch Mèo Vạc,0.006019379652219114,66.txt,895.0,436.0,"hà_giang, sông, nho, đường, du_khách, quế, mèo, vạc, đèo, lèng","nho, mã_pì, quế, lèng, hà_giang",0.001921580010811319,0.0031509199032336574
67,https://vnexpress.net/cam-nang-du-lich-mang-den-4619200.html,Cẩm nang du lịch Măng Đen,0.006019379652219114,67.txt,1116.0,603.0,"măng_đen, măng, đi, du_lịch, đen, khu, gà, thị_trấn, kon_tum, ảnh","măng_đen, măng, kon_tum, đen, gà",0.002355570176767876,0.003454713019403247
68,https://vnexpress.net/cam-nang-du-lich-mai-chau-4450439.html,Cẩm nang du lịch Mai Châu,0.006019379652219114,68.txt,981.0,515.0,"mai_châu, đồng, đi, mùa, đẹp, mây, đèo, thác, du_lịch, km","mai_châu, đồng, mây, lác, đèo",0.002383201055905162,0.0034740546347993475
69,https://vnexpress.net/mui-nghe-ho-boi-tu-nhien-giua-bien-4447183.html,Cẩm nang du lịch Mũi Nghê,0.004638671885597023,69.txt,1102.0,517.0,"mặc_định, đi, nghê, mũi, du_lịch, sống, biển, đá, đà_nẵng, đường","mặc_định, nghê, mũi, tri_thức, awards",0.0009182159285862231,0.002034352715689463
70,https://vnexpress.net/cam-nang-du-lich-mu-cang-chai-4158151.html,Cẩm nang du lịch Mù Cang Chải,0.007336622870585669,70.txt,1292.0,601.0,"mù_cang_chải, mùa, du_khách, đi, đường, lúa, ảnh, ruộng, vàng, km","mù_cang_chải, tú_lệ, mùa, lúa, ruộng",0.002343744304335308,0.003841607874210416
71,https://vnexpress.net/cam-nang-du-lich-moc-chau-4098678.html,Cẩm nang du lịch Mộc Châu,0.0029749111771870786,71.txt,1419.0,617.0,"mộc_châu, đi, mùa, hoa, đường, mận, thác, đồng, ảnh, đồi","mộc_châu, mận, thác, đi, mùa",0.002464927737432839,0.0026179227693591107
72,https://vnexpress.net/cam-nang-du-lich-mui-ne-3838646.html,Cẩm nang du lịch Mũi Né,0.003970108191432996,72.txt,1309.0,616.0,"mũi, né, biển, du_khách, phan_thiết, cát, hòn, resort, đồi, du_lịch","né, mũi, dông, phan_thiết, rơm",0.002176703821600459,0.0027147251325502202
73,https://vnexpress.net/cam-nang-du-lich-nam-du-4764453.html,Cẩm nang du lịch Nam Du,0.0015264982758515728,73.txt,1057.0,446.0,"nam_du, đảo, hòn, bãi, biển, du_khách, tàu, đi, đồng, đẹp","nam_du, đảo, hòn, bãi, tàu",0.0018611410774268269,0.0017607482369542504
74,https://vnexpress.net/nui-dinh-diem-cam-trai-cuoi-tuan-gan-tp-hcm-4545681.html,Cẩm nang du lịch Núi Dinh,0.005007332133730947,74.txt,1146.0,539.0,"mặc_định, suối, vũng_tàu, núi, sống, trại, đi, bà_rịa, tp, đỉnh","mặc_định, bà_rịa, vũng_tàu, núi_dinh, la_bàn",0.0009611322718855888,0.002174992230439196
75,https://vnexpress.net/cam-nang-du-lich-nam-dinh-4462699.html,Cẩm nang du lịch Nam Định,0.0,75.txt,1494.0,727.0,"nam_định, xíu, bánh, thịt, du_khách, ngon, biển, món, thành_phố, đường","xíu, nam_định, bánh, thịt, phở",0.0025585397932356914,0.0017909778552649839
76,https://vnexpress.net/cam-nang-du-lich-nghe-an-4455646.html,Cẩm nang du lịch Nghệ An,0.006019379652219114,76.txt,1854.0,847.0,"vinh, nghệ_an, đền, biển, tp, du_khách, huyện, du_lịch, mùa, ảnh","vinh, nghệ_an, đền, lài, cửa_lò",0.0032775080735921542,0.004100069547180242
77,https://vnexpress.net/cam-nang-du-lich-ninh-thuan-4453272.html,Cẩm nang du lịch Ninh Thuận,0.0,77.txt,1196.0,597.0,"ninh_thuận, biển, cá, du_khách, đá, nằm, phan_rang, ảnh, đi, vĩnh_hy","ninh_thuận, phan_rang, vĩnh_hy, nho, núi_chúa",0.002827798652586898,0.0019794590568108284
78,https://vnexpress.net/cam-nang-du-lich-ninh-binh-4127327.html,Cẩm nang du lịch Ninh Bình,0.0087807951854633,78.txt,1261.0,635.0,"ninh_bình, du_khách, đồng, du_lịch, tham_quan, đi, dê, núi, động, vé","ninh_bình, dê, du_khách, đồng, tam_cốc",0.002818869253449781,0.004607447033053836
79,https://vnexpress.net/cam-nang-du-lich-nha-trang-tu-a-den-z-4127199.html,Cẩm nang du lịch Nha Trang,0.008374333563451375,79.txt,1473.0,716.0,"biển, du_khách, nha_trang, đồng, đảo, du_lịch, khu, thành_phố, núi, đẹp","nha_trang, biển, đảo, du_khách, đồng",0.0033042807417303123,0.004825296588246632
80,https://vnexpress.net/topic/du-lich-ninh-chu-26118,Cẩm nang du lịch Ninh Chữ,0.0,80.txt,664.0,294.0,"mặc_định, sống, giáo_dục, kinh_doanh, doanh_nghiệp, tri_thức, awards, chính_sách, thị_trường, thi","mặc_định, ninh_chữ, tri_thức, awards, giáo_dục",0.000658760058888178,0.00046113204122172455
81,https://vnexpress.net/goi-y-an-choi-o-pho-di-bo-ho-hoan-kiem-4633127.html,Cẩm nang du lịch Phố đi bộ hồ Gươm,0.008963072041259441,81.txt,1749.0,720.0,"mặc_định, hồ, phố, đi, hà_nội, hoàn_kiếm, quán, cà_phê, ảnh, tâm","mặc_định, hoàn_kiếm, phố, tâm, hồ",0.001283303147944552,0.0035872338159390186
82,https://vnexpress.net/goi-y-an-choi-o-pho-di-bo-nguyen-hue-4632658.html,Cẩm nang du lịch Phố đi bộ Nguyễn Hệ,0.003948318002285978,82.txt,1503.0,625.0,"mặc_định, đi, phố, du_khách, tp, xe, hcm, thành_phố, hoạt_động, du_lịch","mặc_định, phố, chung_cư, nguyễn_huệ, đi",0.0011366219827978563,0.0019801307886442928
