id,url,title,pagerank,document,total_words,unique_words,top_words,top_tfidf,avg_tfidf,final_score
17,https://vnexpress.net/cam-nang-du-lich-chua-bai-dinh-4833152.html,Cẩm nang du lịch Chùa Bái Đính,0.00470405811415916,17.txt,1505.0,679.0,"chùa, bái, đính, m, tượng, du_khách, điện, phật, đồng, núi","đính, bái, chùa, m, tượng",0.002087632981467213,0.002872560521274797
18,https://vnexpress.net/cam-nang-du-lich-tam-chuc-4822957.html,Cẩm nang du lịch Chùa Tam Chúc,0.006104242741099747,18.txt,1168.0,537.0,"tam_chúc, chùa, du_lịch, du_khách, điện, khu, xe, m, hồ, đi","tam_chúc, chùa, điện, thủy_đình, tam_quan",0.0019893198141421897,0.0032237966922294566
19,https://vnexpress.net/cam-nang-du-lich-cu-lao-cham-4751193.html,Cẩm nang du lịch Cù Lao Chàm,0.0009157402443533247,19.txt,1212.0,565.0,"cù_lao_chàm, cù_lao, đảo, chàm, biển, bãi, đồng, du_khách, du_lịch, hòn","cù_lao_chàm, chàm, cù_lao, đảo, bãi",0.0022105127946427227,0.0018220810295559032
20,https://vnexpress.net/cam-nang-du-lich-chau-doc-4733356.html,Cẩm nang du lịch Châu Đốc,0.0009157402443533247,20.txt,1519.0,727.0,"châu_đốc, cá, núi, món, du_khách, sam, miền, mắm, an_giang, đường","châu_đốc, sam, thốt_nốt, mắm, cá",0.0027258800232114093,0.002182838089553984
21,https://vnexpress.net/cam-nang-du-lich-can-gio-4673430.html,Cẩm nang du lịch Cần Giờ,0.0040039658006888685,21.txt,1141.0,553.0,"rừng, khu, du_khách, du_lịch, tp, đồng, đảo, hcm, ảnh, chim","rừng, vàm_sát, sác, dơi, đảo",0.0029752821306667492,0.0032838872316733846
22,https://vnexpress.net/cam-nang-du-lich-cu-lao-xanh-4598306.html,Cẩm nang du lịch Cù Lao Xanh,0.00691320422864545,22.txt,804.0,453.0,"đảo, xanh, cù_lao, biển, du_khách, cù_lao_xanh, du_lịch, bãi, hải_đăng, quy_nhơn","cù_lao, cù_lao_xanh, đảo, xanh, hải_đăng",0.002318923955111306,0.0036972080371715493
23,https://vnexpress.net/cam-nang-du-lich-co-to-4478268.html,Cẩm nang du lịch Cô Tô,0.0061847085512597025,23.txt,1337.0,622.0,"đảo, tô, biển, bãi, đi, du_khách, ảnh, tàu, huyện, bão","tô, đảo, bãi, biển, bão",0.0022258694457101768,0.003413521177375034
24,https://vnexpress.net/cam-nang-du-lich-ca-mau-4447395.html,Cẩm nang du lịch Cà Mau,0.006104242741099747,24.txt,1649.0,706.0,"cà_mau, rừng, cá, du_khách, đồng, nghiệm, du_lịch, trải, km, đường","cà_mau, ong, rừng, đất_mũi, bồn",0.0027944853509272146,0.003787412567978974
25,https://vnexpress.net/cam-nang-du-lich-cao-bang-4445913.html,Cẩm nang du lịch Cao Bằng,0.0,25.txt,1593.0,792.0,"giốc, núi, thác, đi, du_khách, mùa, đẹp, km, đường, đồng","giốc, thác, hạt_dẻ, thác_bản, núi",0.003194281030282524,0.0022359967211977665
26,https://vnexpress.net/cam-nang-du-lich-con-dao-4445727.html,Cẩm nang du lịch Côn Đảo,0.004299544888981047,26.txt,1396.0,656.0,"côn_đảo, biển, đảo, đi, du_khách, đồng, bãi, du_lịch, tàu, hòn","côn_đảo, đảo, biển, rùa, trứng",0.00258157504476033,0.0030969659980265452
27,https://vnexpress.net/cam-nang-du-lich-cat-ba-4136515.html,Cẩm nang du lịch Cát Bà,0.002414125989205248,27.txt,1149.0,516.0,"đồng, cát_bà, du_khách, đảo, phà, giá, bến, cát, di_chuyển, vé","cát_bà, phà, đồng, đảo, du_khách",0.002362931009701362,0.002378289503552528
28,https://vnexpress.net/cam-nang-du-lich-can-tho-3801041.html,Cẩm nang du lịch Cần Thơ,0.0016941218194395742,28.txt,1682.0,801.0,"cần_thơ, du_khách, đồng, đi, sông, cá, chợ_nổi, bánh, du_lịch, miền","cần_thơ, chợ_nổi, hủ_tiếu, du_khách, bánh",0.0033141439073565283,0.002828137280981442
29,https://vnexpress.net/cam-nang-du-lich-mot-ngay-kham-pha-dia-dao-cu-chi-4873164.html,Cẩm nang du lịch Địa đọa Củ Chi,0.0040039658006888685,29.txt,1489.0,590.0,"địa_đạo, củ_chi, du_khách, tham_quan, đường_hầm, khu_vực, hệ_thống, hầm, tp, món","địa_đạo, củ_chi, đường_hầm, hầm, thép",0.0027185613695226963,0.003104182698872548
30,https://vnexpress.net/cam-nang-du-lich-dong-nai-4811218.html,Cẩm nang du lịch Đồng Nai,0.006104242741099747,30.txt,1754.0,825.0,"du_lịch, đồng_nai, du_khách, khu, đồng, vườn, rừng, tp, hồ, cát_tiên","biên_hòa, đồng_nai, bưởi, cát_tiên, cao_su",0.0032805826643065553,0.004127680687344513
31,https://vnexpress.net/cam-nang-du-lich-dien-bien-4687746.html,Cẩm nang du lịch Điện Biên,0.0022384710246594348,31.txt,1962.0,845.0,"điện_biên, điện_biên_phủ, du_khách, đồi, hầm, đồng, a1, chiến_thắng, đi, món","điện_biên_phủ, điện_biên, a1, hầm, chiến_thắng",0.002758854023304524,0.002602739123710997
32,https://vnexpress.net/cam-nang-du-lich-dong-thap-4685835.html,Cẩm nang du lịch Đồng Tháp,0.0009157402443533247,32.txt,1431.0,685.0,"hoa, du_khách, sen, đồng_tháp, làng, mùa, sa_đéc, đồng, chùa, du_lịch","cao_lãnh, sa_đéc, đồng_tháp, sen, quýt",0.0027281170482435176,0.0021844040070764597
33,https://vnexpress.net/cam-nang-du-lich-dak-nong-4650407.html,Cẩm nang du lịch Đắk Nông,0.0,33.txt,1977.0,887.0,"đăk, nông, thác, du_lịch, huyện, rừng, tà_đùng, thành_phố, gia_nghĩa, núi_lửa","đăk, nông, gia_nghĩa, núi_lửa, tà_đùng",0.002411727811578412,0.0016882094681048882
34,https://vnexpress.net/cam-nang-du-lich-dong-van-4641450.html,Cẩm nang du lịch Đồng Văn,0.006104242741099747,34.txt,1575.0,745.0,"đồng_văn, hà_giang, đi, đá, đường, du_khách, đồng, bắc, nằm, đẹp","đồng_văn, hà_giang, tẩu, tam_giác, mạch",0.0027315166341197435,0.003743334466213744
35,https://vnexpress.net/cam-nang-du-lich-dai-lai-4609900.html,Cẩm nang du lịch Đại Lải,0.004514455180568478,35.txt,671.0,326.0,"đại_lải, hồ, du_lịch, khu, vĩnh_phúc, đảo, du_khách, đồng, resort, đi","đại_lải, flamingo, vĩnh_phúc, hồ, du_lịch",0.00192045348097689,0.002698653990854366
36,https://vnexpress.net/cam-nang-du-lich-den-hung-4595429.html,Cẩm nang du lịch Đền Hùng,0.006104242741099747,36.txt,1525.0,682.0,"hùng, đền, âm_lịch, giỗ, núi, phú_thọ, tổ, vương, thờ, vua","hùng, đền, giỗ, âm_lịch, vương",0.0022651896940476574,0.003416905608163284
37,https://vnexpress.net/cam-nang-du-lich-da-nang-4470111.html,Cẩm nang du lịch Đà Nẵng,0.008904611994980919,37.txt,3060.0,1278.0,"đà_nẵng, đường, du_khách, thành_phố, ảnh, cầu, biển, đồng, du_lịch, món","đà_nẵng, nam_ô, sơn_trà, bán_đảo, hải_vân",0.0037941781438280177,0.005327308299173888
38,https://vnexpress.net/cam-nang-du-lich-da-lat-4455699.html,Cẩm nang du lịch Đà Lạt,0.0011103356381248872,38.txt,918.0,558.0,"đà_lạt, du_khách, đồng, cà_phê, mùa, đi, vườn, gà, du_lịch, tham_quan","đà_lạt, cà_phê, du_khách, đồng, gà",0.0027141013020144603,0.0022329716028475885
39,https://vnexpress.net/cam-nang-du-lich-dak-lak-4453797.html,Cẩm nang du lịch Đăk LăK,0.006104242741099747,39.txt,1773.0,760.0,"voi, lăk, đồng, rừng, du_lịch, đăk, thác, hồ, buôn_ma_thuột, đi","lăk, voi, đăk, buôn_ma_thuột, dray",0.002674835416463821,0.003703657613854598
40,https://vnexpress.net/cam-nang-du-lich-dinh-doc-lap-4875331.html,Cẩm nang du lịch Dinh độc lập,0.0040039658006888685,40.txt,1766.0,646.0,"mặc_định, dinh, phòng, tham_quan, hai, tổng_thống, tp, độc_lập, tầng, hcm","mặc_định, dinh, tổng_thống, phòng, độc_lập",0.001314936531444226,0.0021216453122176186
41,https://vnexpress.net/cam-nang-du-lich-gia-lai-4668792.html,Cẩm nang du lịch Gia Lai,0.0,41.txt,1842.0,806.0,"gia_lai, pleiku, thác, du_khách, ảnh, nằm, hai, du_lịch, đường, đẹp","pleiku, gia_lai, phở, núi_lửa, thác",0.0027526662039827543,0.0019268663427879278
42,https://vnexpress.net/cam-nang-du-lich-ha-tien-4745763.html,Cẩm nang du lịch Hà Tiên,0.0015480182077885773,42.txt,1258.0,649.0,"hà_tiên, du_khách, biển, món, nằm, đảo, tôm, du_lịch, đường, hòn","hà_tiên, hải_tặc, mũi_nai, du_khách, hủ_tiếu",0.0024916817362131095,0.0022085826776857497
43,https://vnexpress.net/cam-nang-du-lich-ha-tinh-4742410.html,Cẩm nang du lịch Hà Tĩnh,0.0,43.txt,1519.0,725.0,"hà_tĩnh, biển, huyện, du_khách, đồng, xanh, đường, sông, món, núi","hà_tĩnh, thiên_cầm, hồng_lĩnh, biển_thiên_cầm, ram",0.0029948053874091327,0.002096363771186393
44,https://vnexpress.net/cam-nang-du-lich-ho-ba-be-4650105.html,Cẩm nang du lịch Hồ Ba Bể,0.006104242741099747,44.txt,1062.0,508.0,"hồ, bể, bắc_kạn, du_lịch, du_khách, đi, m, thuyền, đồng, hai","bể, hồ, bắc_kạn, tày, độc_mộc",0.0021802447195966744,0.0033574441260475958
45,https://vnexpress.net/cam-nang-du-lich-hai-duong-4462664.html,Cẩm nang du lịch Hải Dương,0.0,45.txt,1991.0,999.0,"hải_dương, ảnh, chùa, xã, núi, hoa, đi, làng, đậu_xanh, mùa","hải_dương, đậu_xanh, vải_thiều, bánh_gai, vải",0.00324326988392578,0.0022702889187480456
46,https://vnexpress.net/cam-nang-du-lich-hoa-binh-4462526.html,Cẩm nang du lịch Hòa Bình,0.006104242741099747,46.txt,1347.0,675.0,"du_khách, hòa_bình, mùa, đồng, đường, lá, thịt, khu, nằm, đi","hòa_bình, cam, mai_châu, du_khách, thịt",0.003205554315629187,0.004075160843270354
47,https://vnexpress.net/cam-nang-du-lich-ha-nam-4462234.html,Cẩm nang du lịch Hà Nam,0.006104242741099747,47.txt,1320.0,653.0,"hà_nam, chùa, cá, kho, núi, du_lịch, hà_nội, đồng, tam_chúc, bánh_cuốn","hà_nam, cá_rô, kho, bánh_cuốn, tam_chúc",0.002804789560816789,0.0037946255149016762
48,https://vnexpress.net/cam-nang-du-lich-hai-phong-4462112.html,Cẩm nang du lịch Hải Phòng,0.0013049310318964495,48.txt,1676.0,832.0,"hải_phòng, đồng, du_khách, du_lịch, hoa, cát_bà, đi, đảo, thành_phố, khu","hải_phòng, cát_bà, đồng, rươi, food",0.0032979064684819886,0.0027000138375063267
49,https://vnexpress.net/cam-nang-du-lich-ha-noi-4459188.html,Cẩm nang du lịch Hà Nội,0.009604704308451215,49.txt,2323.0,1080.0,"hà_nội, bún, phố, du_khách, quán, món, ảnh, cầu, hàng, đi","hà_nội, bún, phố, ca_trù, quán",0.003638996371578227,0.005428708752640123
50,https://vnexpress.net/cam-nang-du-lich-ha-long-4457134.html,Cẩm nang du lịch Hạ Long,0.004729368408322658,50.txt,1773.0,850.0,"hạ_long, vịnh, du_khách, đồng, du_lịch, bãi, biển, khu, đi, tàu","hạ_long, vịnh, lật, đồng, bãi",0.0031659945271956236,0.0036350066915337336
51,https://vnexpress.net/cam-nang-du-lich-hoi-an-4446174.html,Cẩm nang du lịch Hội An,0.008492375983964998,51.txt,1629.0,734.0,"hội_an, đồng, cổ, phố, du_khách, hội, đi, giá, mùa, biển","hội_an, phố, cổ, đồng, hội",0.003035668327081763,0.004672680624146734
52,https://vnexpress.net/cam-nang-du-lich-ha-giang-4445788.html,Cẩm nang du lịch Hà Giang,0.006104242741099747,52.txt,1882.0,821.0,"hà_giang, đi, đường, đồng, đẹp, du_khách, đồng_văn, đèo, mèo, ảnh","hà_giang, đồng_văn, mèo, đi, tẩu",0.0031511094354971635,0.004037049427177938
53,https://vnexpress.net/topic/du-lich-hung-yen-26085,Cẩm nang du lịch Hưng Yên,0.0,53.txt,721.0,342.0,"mặc_định, sống, hưng_yên, giáo_dục, kinh_doanh, doanh_nghiệp, tri_thức, awards, chính_sách, thị_trường","mặc_định, hưng_yên, tri_thức, awards, giáo_dục",0.0006989810461749546,0.0004892867323224682
54,https://vnexpress.net/topic/du-lich-hau-giang-26083,Cẩm nang du lịch Hậu Giang,0.0,54.txt,860.0,422.0,"mặc_định, hậu_giang, sống, giáo_dục, tp, kinh_doanh, doanh_nghiệp, tri_thức, awards, chính_sách","mặc_định, hậu_giang, tri_thức, awards, giáo_dục",0.0007773525492680121,0.0005441467844876085
55,https://vnexpress.net/cam-nang-du-lich-kien-giang-4764240.html,Cẩm nang du lịch Kiên Giang,0.0022315606071574975,55.txt,1645.0,756.0,"đảo, hòn, kiên_giang, rạch_giá, hà_tiên, phú_quốc, du_khách, đồng, biển, du_lịch","rạch_giá, kiên_giang, hà_tiên, đảo, hòn",0.0028300528461153176,0.0026505051744279712
56,https://vnexpress.net/cam-nang-du-lich-khanh-hoa-4759133.html,Cẩm nang du lịch Khánh Hòa,0.00890461199498092,56.txt,1475.0,707.0,"nha_trang, biển, du_khách, đảo, đồng, cam_ranh, hòn, khánh_hòa, đẹp, khu","nha_trang, cam_ranh, đảo, lết, khánh_hòa",0.002946183195766139,0.004733711835530573
57,https://vnexpress.net/cam-nang-du-lich-kon-tum-4718005.html,Cẩm nang du lịch Kon Tum,0.006104242741099747,57.txt,1202.0,577.0,"kon_tum, măng_đen, mùa, du_khách, du_lịch, đồng, măng, hai, tây_nguyên, lá","kon_tum, măng_đen, kon, măng, nhà_rông",0.002839727373863261,0.0038190819840342063
58,https://vnexpress.net/cam-nang-du-lich-ky-co-4475856.html,Cẩm nang du lịch Kỳ Co,0.0009157402443533247,58.txt,748.0,395.0,"co, kỳ, đi, biển, quy_nhơn, du_lịch, đảo, bãi, du_khách, ngắm","co, kỳ, quy_nhơn, nhơn_lý, cano",0.002184969799127713,0.0018042009326953963
59,https://vnexpress.net/cam-nang-du-lich-ky-co-4475856.html,Cẩm nang du lịch Lâm Đồng,0.007172664753674199,,,,,,,
60,https://vnexpress.net/cam-nang-du-lich-long-an-4796307.html,Cẩm nang du lịch Long An,0.0,60.txt,1398.0,658.0,"long_an, du_lịch, du_khách, đồng, tp, hcm, huyện, khu, cá, miền","long_an, đồng_tháp_mười, thanh_long, tân_lập, du_khách",0.0029119567609871134,0.0020383697326909794
61,https://vnexpress.net/cam-nang-du-lich-lai-chau-4723675.html,Cẩm nang du lịch Lai Châu,0.0,61.txt,1253.0,621.0,"lai_châu, du_lịch, núi, suối, đồng, hồ, du_khách, đèo, đỉnh, m","lai_châu, kính, đèo, sin, suối",0.0029986677039304426,0.00209906739275131
62,https://vnexpress.net/cam-nang-du-lich-lao-cai-4697212.html,Cẩm nang du lịch Lào Cai,0.0009157402443533247,62.txt,1601.0,724.0,"lào_cai, đỉnh, du_khách, chợ, đi, núi, sa_pa, đồng, mùa, fansipan","lào_cai, y_tý, fansipan, bắc_hà, sa_pa",0.0029807233745558774,0.0023612284354951113
63,https://vnexpress.net/cam-nang-du-lich-lang-son-4660039.html,Cẩm nang du lịch Lạng Sơn,0.0,63.txt,1711.0,824.0,"lạng_sơn, du_lịch, đi, núi, mùa, du_khách, huyện, đỉnh, mẫu_sơn, đồng","lạng_sơn, mẫu_sơn, tam_thanh, băng, xúc_tiến",0.002888838483831353,0.002022186938681947
64,https://vnexpress.net/cam-nang-du-lich-lang-co-4625414.html,Cẩm nang du lịch Lăng Cô,0.00470405811415916,64.txt,995.0,481.0,"lăng_cô, đèo, hải_vân, đẹp, du_khách, huế, vịnh, đầm, km, nằm","lăng_cô, hải_vân, đèo, đầm, huế",0.0018085869851457938,0.0026772283238498036
65,https://vnexpress.net/cam-nang-du-lich-ly-son-4114764.html,Cẩm nang du lịch Lý Sơn,0.006104242741099747,65.txt,1210.0,539.0,"đảo, lý_sơn, biển, du_khách, đồng, bé, đi, vé, cảng, giá","lý_sơn, đảo, bé, cảng, biển",0.002104629694261022,0.0033045136083126392
66,https://vnexpress.net/cam-nang-du-lich-meo-vac-4654320.html,Cẩm nang du lịch Mèo Vạc,0.006104242741099747,66.txt,895.0,436.0,"hà_giang, sông, nho, đường, du_khách, quế, mèo, vạc, đèo, lèng","nho, mã_pì, quế, lèng, hà_giang",0.001929772561202751,0.0031821136151718495
67,https://vnexpress.net/cam-nang-du-lich-mang-den-4619200.html,Cẩm nang du lịch Măng Đen,0.006104242741099747,67.txt,1116.0,603.0,"măng_đen, măng, đi, du_lịch, đen, khu, gà, thị_trấn, kon_tum, ảnh","măng_đen, măng, kon_tum, đen, gà",0.0023523519029927603,0.003477919154424856
68,https://vnexpress.net/cam-nang-du-lich-mai-chau-4450439.html,Cẩm nang du lịch Mai Châu,0.006104242741099747,68.txt,981.0,515.0,"mai_châu, đồng, đi, mùa, đẹp, mây, đèo, thác, du_lịch, km","mai_châu, đồng, mây, lác, đèo",0.0023834761960953455,0.0034997061595966657
69,https://vnexpress.net/mui-nghe-ho-boi-tu-nhien-giua-bien-4447183.html,Cẩm nang du lịch Mũi Nghê,0.00470405811415916,69.txt,1102.0,517.0,"mặc_định, đi, nghê, mũi, du_lịch, sống, biển, đá, đà_nẵng, đường","mặc_định, nghê, mũi, tri_thức, awards",0.0009197583829314508,0.0020550483022997636
70,https://vnexpress.net/cam-nang-du-lich-mu-cang-chai-4158151.html,Cẩm nang du lịch Mù Cang Chải,0.007440072678243281,70.txt,1292.0,601.0,"mù_cang_chải, mùa, du_khách, đi, đường, lúa, ảnh, ruộng, vàng, km","mù_cang_chải, tú_lệ, mùa, lúa, ruộng",0.0023510091737826036,0.0038777282251208065
71,https://vnexpress.net/cam-nang-du-lich-moc-chau-4098678.html,Cẩm nang du lịch Mộc Châu,0.0030168525997456845,71.txt,1419.0,617.0,"mộc_châu, đi, mùa, hoa, đường, mận, thác, đồng, ảnh, đồi","mộc_châu, mận, thác, đi, mùa",0.0024753062622999015,0.0026377701635336365
72,https://vnexpress.net/cam-nang-du-lich-mui-ne-3838646.html,Cẩm nang du lịch Mũi Né,0.004026085920085625,72.txt,1309.0,616.0,"mũi, né, biển, du_khách, phan_thiết, cát, hòn, resort, đồi, du_lịch","né, mũi, dông, phan_thiết, rơm",0.0021742281734036775,0.0027297854974082615
73,https://vnexpress.net/cam-nang-du-lich-nam-du-4764453.html,Cẩm nang du lịch Nam Du,0.0015480182077885773,73.txt,1057.0,446.0,"nam_du, đảo, hòn, bãi, biển, du_khách, tàu, đi, đồng, đẹp","nam_du, đảo, hòn, bãi, tàu",0.001857970543733003,0.0017649848429496752
74,https://vnexpress.net/nui-dinh-diem-cam-trai-cuoi-tuan-gan-tp-hcm-4545681.html,Cẩm nang du lịch Núi Dinh,0.005077926464067297,74.txt,1146.0,539.0,"mặc_định, suối, vũng_tàu, núi, sống, trại, đi, bà_rịa, tp, đỉnh","mặc_định, bà_rịa, vũng_tàu, núi_dinh, la_bàn",0.0009611411230762853,0.0021961767253735887
75,https://vnexpress.net/cam-nang-du-lich-nam-dinh-4462699.html,Cẩm nang du lịch Nam Định,0.0,75.txt,1494.0,727.0,"nam_định, xíu, bánh, thịt, du_khách, ngon, biển, món, thành_phố, đường","xíu, nam_định, bánh, thịt, phở",0.002559050586403752,0.0017913354104826264
76,https://vnexpress.net/cam-nang-du-lich-nghe-an-4455646.html,Cẩm nang du lịch Nghệ An,0.006104242741099747,76.txt,1854.0,847.0,"vinh, nghệ_an, đền, biển, tp, du_khách, huyện, du_lịch, mùa, ảnh","vinh, nghệ_an, đền, lài, cửa_lò",0.0032816887329255215,0.004128454935377789
77,https://vnexpress.net/cam-nang-du-lich-ninh-thuan-4453272.html,Cẩm nang du lịch Ninh Thuận,0.0,77.txt,1196.0,597.0,"ninh_thuận, biển, cá, du_khách, đá, nằm, phan_rang, ảnh, đi, vĩnh_hy","ninh_thuận, phan_rang, vĩnh_hy, nho, núi_chúa",0.0028368333416938485,0.001985783339185694
78,https://vnexpress.net/cam-nang-du-lich-ninh-binh-4127327.html,Cẩm nang du lịch Ninh Bình,0.008904611994980919,78.txt,1261.0,635.0,"ninh_bình, du_khách, đồng, du_lịch, tham_quan, đi, dê, núi, động, vé","ninh_bình, dê, du_khách, đồng, tam_cốc",0.002819337889666284,0.0046449201212606745
79,https://vnexpress.net/cam-nang-du-lich-nha-trang-tu-a-den-z-4127199.html,Cẩm nang du lịch Nha Trang,0.008492375983964998,79.txt,1473.0,716.0,"biển, du_khách, nha_trang, đồng, đảo, du_lịch, khu, thành_phố, núi, đẹp","nha_trang, biển, du_khách, đảo, đồng",0.003310307747517748,0.0048649282184519225
80,https://vnexpress.net/topic/du-lich-ninh-chu-26118,Cẩm nang du lịch Ninh Chữ,0.0,80.txt,664.0,294.0,"mặc_định, sống, giáo_dục, kinh_doanh, doanh_nghiệp, tri_thức, awards, chính_sách, thị_trường, thi","mặc_định, ninh_chữ, tri_thức, awards, giáo_dục",0.0006574183571747292,0.00046019285002231046
81,https://vnexpress.net/goi-y-an-choi-o-pho-di-bo-ho-hoan-kiem-4633127.html,Cẩm nang du lịch Phố đi bộ hồ Gươm,0.00908940929468131,81.txt,1749.0,720.0,"mặc_định, hồ, phố, đi, hà_nội, hoàn_kiếm, quán, cà_phê, ảnh, tâm","mặc_định, hoàn_kiếm, phố, tâm, hồ",0.0012900322058177975,0.003629845332476851
82,https://vnexpress.net/goi-y-an-choi-o-pho-di-bo-nguyen-hue-4632658.html,Cẩm nang du lịch Phố đi bộ Nguyễn Hệ,0.0040039658006888685,82.txt,1503.0,625.0,"mặc_định, đi, phố, du_khách, tp, xe, hcm, thành_phố, hoạt_động, du_lịch","mặc_định, phố, chung_cư, nguyễn_huệ, đi",0.001139652743050321,0.001998946660341885
